0.89,0.2512,0.328,6.19777106
0.09,0.2512,0.328,6.178894079
0.89,0.1512,0.328,6.170504552
0.09,0.1512,0.328,6.151627571
0.89,0.0512,0.328,5.795903206
0.89,0.3512,0.328,5.794098128
0.09,0.0512,0.328,5.777026225
0.09,0.3512,0.328,5.775221146
0.19,0.2512,0.328,5.288382865
0.19,0.1512,0.328,5.261116357
0.89,-0.0488,0.328,5.170591136
0.09,-0.0488,0.328,5.151714155
0.89,0.4512,0.328,4.932693923
0.09,0.4512,0.328,4.913816942
0.19,0.0512,0.328,4.88651501
0.19,0.3512,0.328,4.884709932
0.79,0.2512,0.328,4.67785559
0.79,0.1512,0.328,4.650589082
0.29,0.2512,0.328,4.569487304
0.29,0.1512,0.328,4.542220796
0.89,-0.1488,0.328,4.443270511
0.09,-0.1488,0.328,4.424393529
0.79,0.0512,0.328,4.275987736
0.79,0.3512,0.328,4.274182658
0.19,-0.0488,0.328,4.261202941
0.29,0.0512,0.328,4.167619449
0.29,0.3512,0.328,4.165814371
0.39,0.2512,0.328,4.127807294
0.39,0.1512,0.328,4.100540786
0.19,0.4512,0.328,4.023305728
0.89,0.5512,0.328,3.814017697
0.49,0.2512,0.328,3.804879715
0.09,0.5512,0.328,3.795140716
0.49,0.1512,0.328,3.777613207
0.89,-0.2488,0.328,3.775663011
0.09,-0.2488,0.328,3.75678603
0.39,0.0512,0.328,3.725939439
0.39,0.3512,0.328,3.724134361
0.69,0.2512,0.328,3.670293052
0.79,-0.0488,0.328,3.650675666
0.69,0.1512,0.328,3.643026544
0.29,-0.0488,0.328,3.542307379
0.19,-0.1488,0.328,3.533882315
0.59,0.2512,0.328,3.507841529
0.59,0.1512,0.328,3.480575021
0.79,0.4512,0.328,3.412778453
0.49,0.0512,0.328,3.40301186
0.49,0.3512,0.328,3.401206782
0.29,0.4512,0.328,3.304410166
0.89,-0.3488,0.328,3.284083805
0.69,0.0512,0.328,3.268425197
0.69,0.3512,0.328,3.266620119
0.09,-0.3488,0.328,3.265206823
0.59,0.0512,0.328,3.105973674
0.59,0.3512,0.328,3.104168596
0.39,-0.0488,0.328,3.10062737
0.79,-0.1488,0.328,2.923355041
0.19,0.5512,0.328,2.904629502
0.89,-0.4488,0.328,2.903222001
0.09,-0.4488,0.328,2.88434502
0.19,-0.2488,0.328,2.866274816
0.39,0.4512,0.328,2.862730157
0.29,-0.1488,0.328,2.814986754
0.49,-0.0488,0.328,2.77769979
0.69,-0.0488,0.328,2.643113127
0.49,0.4512,0.328,2.539802577
0.59,-0.0488,0.328,2.480661604
0.69,0.4512,0.328,2.405215914
0.19,-0.3488,0.328,2.374695609
0.39,-0.1488,0.328,2.373306744
0.79,0.5512,0.328,2.294102227
0.79,-0.2488,0.328,2.255747541
0.59,0.4512,0.328,2.242764391
0.29,0.5512,0.328,2.18573394
0.29,-0.2488,0.328,2.147379255
0.49,-0.1488,0.328,2.050379165
0.19,-0.4488,0.328,1.993833806
0.69,-0.1488,0.328,1.915792502
0.79,-0.3488,0.328,1.764168335
0.59,-0.1488,0.328,1.753340979
0.39,0.5512,0.328,1.744053931
0.39,-0.2488,0.328,1.705699245
0.29,-0.3488,0.328,1.655800048
0.49,0.5512,0.328,1.421126351
0.79,-0.4488,0.328,1.383306531
0.49,-0.2488,0.328,1.382771666
0.69,0.5512,0.328,1.286539688
0.29,-0.4488,0.328,1.274938245
0.69,-0.2488,0.328,1.248185003
0.39,-0.3488,0.328,1.214120038
0.59,0.5512,0.328,1.124088165
0.59,-0.2488,0.328,1.08573348
0.49,-0.3488,0.328,0.891192459
0.39,-0.4488,0.328,0.833258235
0.69,-0.3488,0.328,0.756605796
0.59,-0.3488,0.328,0.594154273
0.49,-0.4488,0.328,0.510330656
0.69,-0.4488,0.328,0.375743993
0.59,-0.4488,0.328,0.21329247
